"league","season","team","player","league_id","season_id","team_id","player_id","position_raw","matches","minutes","goals","xg","np_goals","np_xg","assists","xa","shots","key_passes","yellow_cards","red_cards","xgchain","xgbuildup","nation","position_group","npg","xg_plus_xa","npg_plus_xa","xg_per90","xa_per90","xgchain_per90","xgbuildup_per90","npg_per90","goals_per90","shots_per90","key_passes_per90","assists_per90","sb_minutes","sb_goals","sb_xg","sb_np_xg","sb_shots","sb_np_shots","sb_assists","sb_xa","sb_key_passes","sb_progressive_passes","sb_progressive_carries","sb_competitions","sb_nation"
"ENG-Premier League",2425,"Chelsea","Marc Cucurella",1,2024,80,7134,"D S",36,3006,5,3.16169716231525,5,3.16169716231525,1,1.80794956721365,24,19,8,1,15.4875196050853,12.0767221283168,"Spain","D S",NA,4.9696467295289,1.80794956721365,0.0946615916860853,0.054130226563283,0.46369819176902,0.361578506835831,NA,0.149700598802395,0.718562874251497,0.568862275449102,0.029940119760479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Moisés Caicedo",1,2024,80,9453,"D M",38,3381,1,0.69110198598355,1,0.69110198598355,2,2.92494428902865,20,29,11,0,19.7849772498012,17.5083605647087,"Ecuador","D M",NA,3.6160462750122,2.92494428902865,0.018396681082082,0.0778600964248973,0.52666310336649,0.466061062059682,NA,0.0266193433895297,0.532386867790595,0.771960958296362,0.0532386867790594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Nicolas Jackson",1,2024,80,10048,"F S",30,2294,10,13.8340708874166,10,13.8340708874166,5,3.47239719517529,76,28,7,1,16.8950986005366,3.08027677610517,"Senegal","F S",NA,17.3064680825919,3.47239719517529,0.542749075792282,0.136231799287609,0.662841706211113,0.120847824694623,NA,0.39232781168265,2.98169136878814,1.09851787271142,0.196163905841325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Noni Madueke",1,2024,80,11357,"D M S",32,2113,7,11.8622192852199,7,11.8622192852199,3,3.12170173972845,80,33,3,0,18.6683488376439,6.72533638961613,"England","D M S",NA,14.9839210249484,3.12170173972845,0.505253069413058,0.132964106282802,0.795149737523875,0.286455407035235,NA,0.298154283009938,3.40747752011358,1.40558447704685,0.127780407004259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Pedro Neto",1,2024,80,6382,"D F M S",35,2238,4,4.42094747163355,4,4.42094747163355,6,6.56642840709537,59,46,8,0,14.4256393797696,6.60239329375327,"Portugal","D F M S",NA,10.9873758787289,6.56642840709537,0.177786091352556,0.264065485540028,0.580119546103334,0.265511794654957,NA,0.160857908847185,2.37265415549598,1.84986595174263,0.241286863270777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Reece James",1,2024,80,8067,"D M S",19,1062,1,0.580868326127529,1,0.580868326127529,1,1.32401252165437,11,11,1,0,3.86910519003868,3.52829982340336,"England","D M S",NA,1.9048808477819,1.32401252165437,0.0492261293328414,0.112204450987658,0.327890270342261,0.299008459610454,NA,0.0847457627118644,0.932203389830508,0.932203389830508,0.0847457627118644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Renato Veiga",1,2024,80,11383,"M S",7,143,0,0.135448344051838,0,0.135448344051838,0,0,3,0,2,0,0.812490575015545,0.798570029437542,"Portugal","M S",NA,0.135448344051838,0,0.0852472095431147,0,0.511357704555238,0.502596522023628,NA,0,1.88811188811189,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Robert Sánchez",1,2024,80,9098,"GK",32,2880,0,0,0,0,0,0.0161880310624837,0,1,5,0,6.0385960880667,6.02240805700421,"Spain","GK",NA,0.0161880310624837,0.0161880310624837,0,0.0005058759707026,0.188706127752084,0.188200251781382,NA,0,0,0.03125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Romeo Lavia",1,2024,80,10004,"M S",16,830,0,0.146451324224472,0,0.146451324224472,1,0.723236007615924,2,7,4,0,2.71119292080402,1.95019790530205,"Belgium","M S",NA,0.869687331840396,0.723236007615924,0.0158802640725331,0.0784231815487146,0.293984774545015,0.211467242743595,NA,0,0.216867469879518,0.759036144578313,0.108433734939759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Tosin Adarabioyo",1,2024,80,5590,"D S",22,1410,1,1.18597925174981,1,1.18597925174981,1,0.334139131009579,13,2,4,0,8.56963228806853,8.54967857524753,"England","D S",NA,1.52011838275939,0.334139131009579,0.0757008033031795,0.0213280296389092,0.546997805621396,0.545724164377502,NA,0.0638297872340425,0.829787234042553,0.127659574468085,0.0638297872340425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Trevoh Chalobah",1,2024,80,6615,"D S",25,1983,3,2.54843823798001,3,2.54843823798001,1,2.15197197161615,18,8,3,0,6.11272732168436,5.52580934017897,"England","D S",NA,4.70041020959616,2.15197197161615,0.1156628549764,0.0976689245816709,0.277430892058292,0.25079316218664,NA,0.136157337367625,0.816944024205749,0.363086232980333,0.0453857791225416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Chelsea","Wesley Fofana",1,2024,80,7589,"D",14,1192,0,0.204753896221518,0,0.204753896221518,0,0.5259660333395,3,6,7,0,4.95359818637371,4.43065520189703,"France","DEF",NA,0.730719929561019,0.5259660333395,0.0154596062583361,0.0397122005038213,0.374013285883921,0.334529335713702,NA,0,0.226510067114094,0.453020134228188,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Adam Wharton",1,2024,78,12409,"M S",20,1337,0,0.335760221816599,0,0.335760221816599,2,3.35247124359012,13,26,2,0,6.53721971996129,5.24962463136762,"England","M S",NA,3.68823146540672,3.35247124359012,0.0226016604065025,0.22567121310629,0.440052187581538,0.353377873465285,NA,0,0.87509349289454,1.75018698578908,0.134629768137622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Ben Chilwell",1,2024,78,782,"D S",8,239,1,0.25624330714345,1,0.25624330714345,0,0.899895410984755,5,5,1,0,1.10167456418276,0.724738277494907,"England","D S",NA,1.1561387181282,0.899895410984755,0.0964932955770313,0.338872748906393,0.41485653044539,0.272913995709379,NA,0.376569037656904,1.88284518828452,1.88284518828452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Chadi Riad",1,2024,78,11167,"D",1,90,0,0,0,0,0,0,0,0,0,0,0.396695762872696,0.396695762872696,"Morocco","DEF",NA,0,0,0,0,0.396695762872696,0.396695762872696,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Chris Richards",1,2024,78,8430,"D S",24,1925,1,1.69563925266266,1,1.69563925266266,0,0.114281041547656,12,2,2,1,4.32361497171223,4.20933392085135,"United States","D S",NA,1.80992029421031,0.114281041547656,0.0792766403842282,0.0053430097346956,0.202143037638494,0.196800027468375,NA,0.0467532467532467,0.561038961038961,0.0935064935064935,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Daichi Kamada",1,2024,78,6145,"M S",34,1527,0,0.976878762245178,0,0.976878762245178,0,1.83206431008875,20,20,4,1,8.12018227763474,6.36198146920651,"Japan","M S",NA,2.80894307233393,1.83206431008875,0.0575763514093425,0.107980214740005,0.478596204968649,0.374969438263645,NA,0,1.17878192534381,1.17878192534381,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Daniel Muñoz",1,2024,78,12408,"D",37,3237,4,5.79152635112405,4,5.79152635112405,5,5.94245963916183,37,45,10,0,17.3630191162229,7.90881227515638,"Colombia","DEF",NA,11.7339859902859,5.94245963916183,0.161024829039594,0.165221306000792,0.482753080154482,0.219892834341697,NA,0.111214087117702,1.02873030583874,1.25115848007414,0.139017608897127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Dean Henderson",1,2024,78,7702,"GK",38,3420,0,0.0109276687726378,0,0.0109276687726378,0,0.105870466679335,1,2,3,0,3.29920594580472,3.19333547540009,"England","GK",NA,0.116798135451972,0.105870466679335,0.0002875702308588,0.002786064912614,0.086821209100124,0.084035144089476,NA,0,0.0263157894736842,0.0526315789473684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Eberechi Eze",1,2024,78,8706,"F M S",34,2635,8,9.87695459648967,7,8.35461689159274,8,7.0195542210713,102,58,1,0,18.762924566865,8.67565502598882,"England","F M S",NA,16.896508817561,7.0195542210713,0.337353287925643,0.239757070169418,0.640858903612086,0.296322183050851,NA,0.273244781783681,3.48387096774194,1.98102466793169,0.273244781783681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Eddie Nketiah",1,2024,78,6482,"F M S",29,984,3,7.15336112678051,3,7.15336112678051,1,1.38583137840033,43,13,4,1,9.50278279930353,2.18976042605937,"England","F M S",NA,8.53919250518084,1.38583137840033,0.65427083476651,0.12675286997564,0.869156963350933,0.200282965798113,NA,0.274390243902439,3.93292682926829,1.1890243902439,0.0914634146341463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Ismaila Sarr",1,2024,78,5675,"F M S",38,2738,8,12.3085593283176,8,12.3085593283176,6,10.056549122557,59,44,4,0,24.2352707143873,7.31391823105514,"Senegal","F M S",NA,22.3651084508747,10.056549122557,0.404591066307008,0.330565895189969,0.796630520195346,0.2404136745051,NA,0.262965668371074,1.93937180423667,1.44631117604091,0.197224251278305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Jean-Philippe Mateta",1,2024,78,5735,"F S",37,2690,14,15.8326243069023,12,14.310286572203,2,3.85278513841331,69,29,2,0,18.602611111477,3.61450966913253,"France","F S",NA,19.6854094453156,3.85278513841331,0.529716054877772,0.128903591991523,0.622392193320792,0.120931550268375,NA,0.468401486988848,2.30855018587361,0.970260223048327,0.0669144981412639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Jefferson Lerma",1,2024,78,2182,"D M S",33,2274,0,0.898604575544596,0,0.898604575544596,1,1.38827531691641,26,10,9,0,10.0064150397666,8.99405041383579,"Colombia","D M S",NA,2.286879892461,1.38827531691641,0.0355648248896278,0.0549449333871928,0.396032257510551,0.355965055956562,NA,0,1.02902374670185,0.395778364116095,0.0395778364116095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Jeffrey Schlupp",1,2024,78,757,"S",12,72,0,0.210290651768446,0,0.210290651768446,0,0.334858346730471,4,2,0,0,0.906626857817173,0.361477867234498,"Ghana","S",NA,0.545148998498917,0.334858346730471,0.262863314710557,0.418572933413088,1.13328357227147,0.451847334043123,NA,0,5,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Joel Ward",1,2024,78,510,"D S",2,75,0,0,0,0,0,0.0684693977236747,0,1,1,0,0.104642994701862,0.104642994701862,"England","D S",NA,0.0684693977236747,0.0684693977236747,0,0.0821632772684097,0.125571593642235,0.125571593642235,NA,0,0,1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Jordan Ayew",1,2024,78,672,"F M S",31,1688,5,4.34138343855739,4,3.58021460101008,0,1.9064311189577,33,17,6,0,5.81058042123914,2.69485706184059,"Ghana","F M S",NA,6.24781455751508,1.9064311189577,0.231471865799861,0.101646208949166,0.309805828146636,0.143683137183444,NA,0.266587677725118,1.75947867298578,0.906398104265403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Marc Guehi",1,2024,78,7603,"D M",34,3060,3,2.96084559336305,3,2.96084559336305,2,2.1349100805819,15,16,7,1,8.62621826305985,7.73954431153834,"England","D M",NA,5.09575567394495,2.1349100805819,0.0870836939224425,0.0627914729582912,0.253712301854702,0.227633656221716,NA,0.088235294117647,0.441176470588235,0.470588235294118,0.0588235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Maxence Lacroix",1,2024,78,8853,"D",35,3126,1,2.75250011030585,1,2.75250011030585,1,1.68814680725336,30,8,5,0,8.14012219663709,6.94275431800634,"France","DEF",NA,4.44064691755921,1.68814680725336,0.0792466442506481,0.048603075064876,0.234360523895502,0.199887360403253,NA,0.0287907869481765,0.863723608445297,0.230326295585413,0.0287907869481765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Nathaniel Clyne",1,2024,78,603,"D S",13,483,0,0.0234091719612479,0,0.0234091719612479,0,0.161376051604748,2,3,1,0,1.44509853422642,1.28372248262167,"England","D S",NA,0.184785223565996,0.161376051604748,0.004361957508307,0.0300700717275927,0.269273018799954,0.239202947072361,NA,0,0.372670807453416,0.559006211180124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Odsonne Edouard",1,2024,78,3697,"M S",6,131,0,0.325688287615776,0,0.325688287615776,0,0.105933329090476,5,2,0,0,0.621543377637863,0.189921760931611,"France","M S",NA,0.431621616706252,0.105933329090476,0.223755312102442,0.0727786230392583,0.42701453425502,0.13048059911332,NA,0,3.43511450381679,1.37404580152672,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Tyrick Mitchell",1,2024,78,8214,"D",37,3131,0,1.42043300718069,0,1.42043300718069,5,7.10968502424657,12,41,2,0,14.7243105210364,7.39283500798047,"England","DEF",NA,8.53011803142726,7.10968502424657,0.0408300768592341,0.204366544932032,0.423247507790889,0.212505637406018,NA,0,0.344937719578409,1.17853720855957,0.143724049824337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Crystal Palace","Will Hughes",1,2024,78,6104,"M S",33,2160,0,0.92253010161221,0,0.92253010161221,3,3.3640771433711,22,33,11,0,9.02649166621268,7.88348905742168,"England","M S",NA,4.28660724498332,3.3640771433711,0.0384387542338421,0.140169880973796,0.376103819425528,0.328478710725904,NA,0,0.916666666666667,1.375,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Abdoulaye Doucouré",1,2024,72,1726,"M S",33,2619,3,4.05099975503981,3,4.05099975503981,2,2.31783602805808,31,27,3,1,9.89785410836339,4.92219785042107,"France","M S",NA,6.36883578309789,2.31783602805808,0.139209613575251,0.0796507226136798,0.340132443586371,0.169147692454332,NA,0.103092783505155,1.06529209621993,0.927835051546392,0.0687285223367697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Armando Broja",1,2024,72,8384,"F S",10,314,0,0.104461990296841,0,0.104461990296841,0,0.174777690321207,4,4,1,0,0.726086474955082,0.458148217760026,"England","F S",NA,0.279239680618048,0.174777690321207,0.0299413347984575,0.0500955163341039,0.208113957789673,0.131316368147778,NA,0,1.14649681528662,1.14649681528662,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Ashley Young",1,2024,72,631,"D S",32,1824,1,0.252274435013533,1,0.252274435013533,3,2.9377346560359,6,26,7,1,4.86777821183205,3.14501844346523,"England","D S",NA,3.19000909104943,2.9377346560359,0.0124477517276414,0.14495401263335,0.240186424925923,0.155181831092035,NA,0.0493421052631578,0.296052631578947,1.28289473684211,0.148026315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Beto",1,2024,72,9983,"F S",30,1520,8,9.26681118644774,8,9.26681118644774,0,1.3863521181047,49,12,2,0,8.31551654823124,1.11531678959727,"Portugal","F S",NA,10.6531633045524,1.3863521181047,0.548692767618616,0.0820866385719886,0.492366111408429,0.0660384941208911,NA,0.473684210526316,2.90131578947368,0.710526315789474,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Carlos Alcaraz",1,2024,72,11297,"M S",16,753,2,1.66020176932216,2,1.66020176932216,3,2.28868335112929,27,14,4,0,3.91498135775328,0.643060691654682,"Argentina","M S",NA,3.94888512045145,2.28868335112929,0.19843049035723,0.273547810891947,0.467926058695611,0.0768598436240656,NA,0.239043824701195,3.22709163346614,1.67330677290837,0.358565737051793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Dominic Calvert-Lewin",1,2024,72,5555,"F S",26,1625,3,8.58449371904135,3,8.58449371904135,1,0.74064988642931,50,7,2,0,7.67907620035112,1.2927877176553,"England","F S",NA,9.32514360547066,0.74064988642931,0.475448882900751,0.0410206090945463,0.4253026818656,0.0716005505162936,NA,0.166153846153846,2.76923076923077,0.387692307692308,0.0553846153846153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Dwight McNeil",1,2024,72,6756,"M S",21,1374,4,1.51226167753339,4,1.51226167753339,6,6.03963552461937,24,37,1,0,8.58305960521102,3.55903116241097,"England","M S",NA,7.55189720215276,6.03963552461937,0.0990564417598289,0.395609313839697,0.562209144446137,0.233124311948317,NA,0.262008733624454,1.57205240174672,2.4235807860262,0.393013100436681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Idrissa Gueye",1,2024,72,668,"M S",37,3090,0,1.04078734572977,0,1.04078734572977,3,2.41620676964521,27,19,8,0,9.35048470366746,7.55811546277255,"Senegal","M S",NA,3.45699411537498,2.41620676964521,0.0303141945358184,0.0703749544556858,0.272344214669926,0.220139285323472,NA,0,0.786407766990291,0.553398058252427,0.087378640776699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Iliman Ndiaye",1,2024,72,9307,"F M S",33,2478,9,7.09487062692642,7,5.57253296673298,0,1.90870762988925,37,18,3,0,11.5090844295919,5.1906158477068,"France","F M S",NA,9.00357825681567,1.90870762988925,0.257682952551807,0.0693235216666797,0.418005487757575,0.188521156696373,NA,0.326876513317191,1.34382566585956,0.653753026634383,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Jack Harrison",1,2024,72,8720,"F M S",34,2102,1,3.37581464275718,1,3.37581464275718,0,3.65000388398767,29,33,0,0,7.75727625191212,2.74204550124705,"England","F M S",NA,7.02581852674484,3.65000388398767,0.144540113153257,0.156279899885295,0.332138374249329,0.117404422032462,NA,0.0428163653663177,1.24167459562322,1.41294005708849,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","James Garner",1,2024,72,7438,"D M S",21,1603,0,0.600176494568586,0,0.600176494568586,1,1.21512441989034,12,12,5,0,5.43593713268638,4.61608511209488,"England","D M S",NA,1.81530091445893,1.21512441989034,0.0336967464199455,0.0682228308110611,0.305199215185136,0.259168845969145,NA,0,0.673736743605739,0.673736743605739,0.0561447286338116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","James Tarkowski",1,2024,72,1665,"D",33,2926,1,1.26614167587832,1,1.26614167587832,1,2.79733020346612,15,16,6,0,5.20752500556409,4.63436910882592,"England","DEF",NA,4.06347187934443,2.79733020346612,0.0389448909190186,0.086042282403264,0.160176777341343,0.142547238480633,NA,0.0307587149692412,0.461380724538619,0.49213943950786,0.0307587149692412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Jarrad Branthwaite",1,2024,72,8476,"D S",30,2510,0,1.38138736505061,0,1.38138736505061,1,0.652824433520436,10,3,4,0,4.86264987662435,4.70765487104654,"England","D S",NA,2.03421179857105,0.652824433520436,0.0495318178703407,0.0234080474170674,0.174357963703662,0.168800373862227,NA,0,0.358565737051793,0.107569721115538,0.0358565737051792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Jordan Pickford",1,2024,72,741,"GK",38,3420,0,0,0,0,1,0.280141230672598,0,2,7,0,4.06389111559838,3.78374988492578,"England","GK",NA,0.280141230672598,0.280141230672598,0,0.0073721376492788,0.106944503042063,0.0995723653927837,NA,0,0,0.0526315789473684,0.0263157894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Mason Holgate",1,2024,72,985,"S",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"England","S",NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Michael Keane",1,2024,72,1653,"D S",14,1043,3,1.12657152302563,3,1.12657152302563,0,0.123634561896324,10,1,5,0,1.28079532459378,1.25185471400619,"England","D S",NA,1.25020608492196,0.123634561896324,0.0972113490626144,0.0106683706334316,0.110519251403107,0.108021979156814,NA,0.258868648130393,0.862895493767977,0.0862895493767977,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Nathan Patterson",1,2024,72,10292,"D S",10,332,0,0.0711022391915321,0,0.0711022391915321,1,0.420522972941399,1,4,1,0,0.619428660720587,0.487309534102678,"Scotland","D S",NA,0.491625212132931,0.420522972941399,0.0192747033952948,0.113997191460018,0.167917408026665,0.132101982136268,NA,0,0.271084337349398,1.08433734939759,0.271084337349398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Orel Mangala",1,2024,72,6088,"M S",19,1254,1,0.713574359193444,1,0.713574359193444,0,0.494984382763505,16,8,2,0,2.84637632966042,2.01218472979963,"Belgium","M S",NA,1.20855874195695,0.494984382763505,0.0512134707555103,0.0355251949351797,0.204285382511513,0.144415171995189,NA,0.0717703349282296,1.14832535885167,0.574162679425837,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Everton","Tim Iroegbunam",1,2024,72,9554,"M S",18,533,0,0.208524495363235,0,0.208524495363235,1,0.175369448959827,5,3,4,0,1.87159341201186,1.48769954964519,"England","M S",NA,0.383893944323063,0.175369448959827,0.0352105151645238,0.0296121020757682,0.316028906343466,0.251206302941964,NA,0,0.844277673545966,0.50656660412758,0.168855534709193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2425,"Fulham","Adama Traoré",1,2024,228,900,"F M S",36,1761,2,5.65859276801348,2,5.65859276801348,7,6.42451621778309,39,43,2,0,15.5212568473071,5.08223656844348,"Ivory Coast","F M S",NA,12.0831089857966,6.42451621778309,0.289195541806481,0.32833984077256,0.793249924053173,0.259739517978372,NA,0.10221465076661,1.99318568994889,2.19761499148211,0.357751277683135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
